start,duration
1796024586,11167
1798760886,16292
1798820531,15628
1800051856,11157
1801399400,16002
1802818751,16119
1802876921,11236
1805835896,15986
1806766051,16123
1809443326,11149
1810819891,16038
1811988383,11058
1814090706,16099
1816007661,11263
1817962769,16213
1821442295,15949
1824999420,15944
1826997222,16313
1828470744,15928
1830004583,11229
1830819921,15949
1832482084,16214
1834818721,15776
1835959476,16079
1836008748,11072
1838818641,15739
1838944750,16334
1840695870,11177
1841619520,15952
1842819296,15940
1846577295,15967
1850008307,15977
1853380731,16274
1855342578,16005
1856848396,15987
1858820746,15946
1860335185,16151
1861749699,15938
1863819950,15940
1867168978,16013
1867214118,16043
1868421719,11179
1870772269,15869
1871781820,16418
1876652227,16015
1877956196,15935
1881384198,16020
1882157082,16172
1882615676,11203
1884986549,16187
1886820126,16092
1888251845,16125
1889970468,11252
1892505616,15900
1893732264,11092
1896299539,15912
1897774659,11142
1900118923,16060
1902290784,15834
1903195004,11144
1903700270,15917
1905781612,11067
1907488478,16259
1908725610,11080
1914821023,16171
1916255914,16010
1919752347,11011
1922092066,15948
1925520341,15923
1925707856,15970
1928318969,11171
1930818570,15611
1932781628,16054
1933096981,15968
1935270178,11248
1936329248,16071
1937557136,16032
1937679964,11138
1941490775,15857
1941799898,11114
1947552775,15971
1950440071,16046
1952567409,16065
1952659197,16159
1954723553,11159
1954805277,51882
1955789712,11194
1956313954,16039
1956640967,16017
1957784526,11174
1958819288,16015
1960011089,11141
1962317047,16238
1965349534,16183
1966820195,16064
1968024402,11238
1968315853,16343
1969341740,11084
1970820835,15529
1976203409,16279
1978818491,16205
1982448630,15945
1982805288,39833
1983688251,11240
1984984628,16332
1986820740,15451
2012005559,11174
2014819500,15597
2016009490,11097
2016582373,16381
2017018345,16165
2018327611,13081
2018819713,16033
2019994668,11326
2022819582,15992
2023982453,11114
2026819311,16232
2031902942,15983
2032536936,15794
2033447809,16112
2034818566,15945
2043038435,15804
2046819482,15759
2047027410,16413
2048016022,11237
2048107126,16126
2048245218,15802
2049603073,15875
2050358379,15941
2050464862,15955
2051994960,11223
2053991446,15785
2058819871,15913
2060891820,16010
2063226614,15765
2064076369,15796
2064152524,11140
